Time,AccelerationX [m/s2],AccelerationY [m/s2],AccelerationZ [m/s2],Celsius [deg]
17:32:07,-0.56,0.16,-10.18,23.4
17:32:07,-0.54,0.09,-10.08,23.4
17:32:07,-0.54,-0.08,-9.96,23.4
17:32:07,-0.57,-0.16,-9.90,23.4
17:32:07,-0.51,0.03,-10.03,23.4
17:32:07,-0.55,-0.21,-9.93,23.4
17:32:07,-0.12,0.59,-9.91,23.4
17:32:07,-1.00,-0.94,-9.91,23.4
17:32:07,0.39,0.73,-9.88,23.4
17:32:07,-0.84,-0.71,-9.81,23.4
17:32:07,0.14,0.51,-10.16,23.4
17:32:07,0.47,0.03,-9.12,23.4
17:32:07,0.40,0.34,-9.64,23.4
17:32:07,-1.24,2.02,-11.30,23.4
17:32:07,-0.88,-1.61,-9.79,23.4
17:32:07,-0.83,-0.41,-9.96,23.4
17:32:07,-0.49,-0.20,-10.01,23.4
17:32:07,-0.10,0.03,-10.02,23.4
17:32:07,-0.11,-0.01,-10.12,23.4
17:32:07,0.00,0.13,-10.14,23.4
17:32:07,-0.28,-0.19,-10.40,23.4
17:32:07,0.41,0.55,-10.51,23.4
17:32:07,-0.51,-0.13,-9.82,23.4
17:32:07,0.10,0.56,-10.07,23.4
17:32:07,0.15,0.22,-10.42,23.4
17:32:07,0.18,0.01,-10.22,23.4
17:32:07,0.00,0.18,-10.17,23.4
17:32:07,-0.08,0.09,-10.03,23.4
17:32:07,-0.60,-0.32,-10.21,23.4
17:32:07,-0.67,-0.43,-10.17,23.4
17:32:07,-1.28,-0.64,-10.39,23.4
17:32:07,-0.73,-0.42,-9.96,23.4
17:32:07,0.35,0.56,-10.11,23.4
17:32:07,0.00,0.45,-10.21,23.4
17:32:08,-0.58,0.25,-9.84,23.4
17:32:08,-0.68,0.01,-9.99,23.4
17:32:08,-0.67,0.05,-10.04,23.4
17:32:08,-0.60,-0.06,-9.97,23.4
17:32:08,-0.75,-0.05,-9.78,23.4
17:32:08,-0.82,0.03,-9.90,23.4
17:32:08,-0.70,-0.19,-9.91,23.4
17:32:08,-0.77,0.04,-9.97,23.4
17:32:08,-0.78,0.01,-10.12,23.4
17:32:08,-0.59,0.05,-10.13,23.4
17:32:08,-0.71,0.07,-10.06,23.4
17:32:08,-0.20,-0.04,-10.05,23.4
17:32:08,-0.63,0.00,-9.97,23.4
17:32:08,-0.69,-0.11,-10.00,23.4
17:32:08,-0.72,-0.01,-9.97,23.4
17:32:08,-0.74,0.00,-10.08,23.4
17:32:08,-0.59,-0.11,-9.91,23.4
17:32:08,-0.69,-0.06,-10.04,23.4
17:32:08,-0.74,-0.04,-9.81,23.4
17:32:08,-0.72,-0.02,-9.86,23.4
17:32:08,-0.65,-0.05,-9.89,23.4
17:32:08,-0.66,0.07,-9.94,23.4
17:32:08,-0.62,-0.03,-10.03,23.4
17:32:08,-0.40,-0.07,-9.99,23.4
17:32:08,-0.42,-0.01,-9.97,23.4
17:32:08,-0.74,0.18,-11.17,23.4
17:32:08,-0.24,-0.18,-9.93,23.4
17:32:08,-0.38,0.07,-9.86,23.4
17:32:08,0.03,0.01,-10.12,23.4
17:32:08,0.24,0.25,-10.26,23.4
17:32:08,0.24,1.68,-12.91,23.4
17:32:08,0.31,-0.11,-10.11,23.4
17:32:08,-0.22,0.07,-9.97,23.4
17:32:08,-0.44,-0.06,-9.97,23.4
17:32:08,-0.32,0.00,-10.19,23.4
17:32:08,-0.08,0.07,-10.05,23.4
17:32:08,0.02,0.16,-10.06,23.4
17:32:08,-0.02,0.30,-10.23,23.4
17:32:08,-0.14,0.06,-10.19,23.4
17:32:08,-0.24,-0.24,-9.90,23.4
17:32:08,-0.16,-0.56,-10.37,23.4
17:32:08,0.07,0.00,-10.11,23.4
17:32:08,-0.05,0.15,-10.09,23.4
17:32:08,0.07,0.23,-10.18,23.4
17:32:08,-0.06,0.16,-9.99,23.4
17:32:08,-0.04,-0.13,-10.02,23.4
17:32:08,0.10,0.14,-10.08,23.4
17:32:08,-0.11,0.04,-10.09,23.4
17:32:08,-0.02,0.06,-10.02,23.4
17:32:08,0.04,0.26,-10.11,23.4
17:32:08,-0.07,0.11,-9.95,23.4
17:32:08,-0.03,0.10,-10.00,23.4
17:32:08,0.02,0.12,-10.00,23.4
17:32:08,-0.06,0.10,-10.07,23.4
17:32:08,-0.04,0.07,-10.05,23.4
17:32:08,-0.08,0.06,-10.14,23.4
17:32:08,0.01,0.09,-10.03,23.4
17:32:08,0.07,0.21,-10.08,23.4
17:32:08,-0.07,0.10,-10.09,23.4
17:32:08,0.02,0.08,-9.99,23.4
17:32:08,-0.01,0.04,-10.01,23.4
17:32:08,0.04,0.02,-10.02,23.4
17:32:08,0.00,0.17,-9.97,23.4
17:32:08,0.10,0.12,-10.00,23.4
17:32:08,0.00,0.12,-10.01,23.4
17:32:08,0.07,0.09,-10.07,23.4
17:32:08,0.07,-0.01,-10.07,23.4
17:32:08,-0.12,0.11,-10.04,23.4
17:32:08,-0.06,0.12,-10.09,23.4
17:32:08,-0.01,0.09,-10.07,23.4
17:32:08,-0.03,0.05,-10.07,23.4
17:32:08,-0.03,0.17,-10.08,23.4
17:32:08,-0.01,-0.03,-10.10,23.4
17:32:08,0.04,0.17,-10.11,23.4
17:32:08,0.03,0.15,-10.13,23.4
17:32:08,0.03,0.16,-10.00,23.4
17:32:08,-0.02,0.08,-10.06,23.4
17:32:08,-0.03,0.16,-10.14,23.4
17:32:08,0.11,0.12,-10.08,23.4
17:32:08,-0.07,0.11,-10.02,23.4
17:32:08,-0.01,0.15,-10.03,23.4
17:32:08,0.11,-0.02,-10.09,23.4
17:32:08,-0.02,0.22,-10.09,23.4
17:32:08,0.04,0.00,-10.09,23.4
17:32:08,0.00,0.10,-10.03,23.4
17:32:08,-0.04,0.09,-10.14,23.4
17:32:08,-0.02,-0.01,-10.06,23.4
17:32:08,-0.05,0.05,-10.09,23.4
17:32:08,-0.07,0.21,-10.10,23.4
17:32:08,-0.09,0.13,-9.99,23.4
17:32:08,-0.10,0.15,-10.19,23.4
17:32:08,-0.04,0.17,-10.09,23.4
17:32:08,-0.05,0.05,-10.00,23.4
17:32:08,0.05,0.15,-10.07,23.4
17:32:08,0.03,0.13,-9.99,23.4
17:32:08,0.00,-0.01,-10.17,23.4
17:32:08,0.00,0.00,-9.99,23.4
17:32:08,-0.11,0.15,-10.04,23.4
17:32:08,0.06,0.07,-10.12,23.4
17:32:08,0.01,0.09,-10.07,23.4
17:32:09,-0.13,0.18,-9.95,23.4
17:32:09,0.04,0.10,-9.99,23.4
17:32:09,-0.03,0.27,-10.09,23.4
17:32:09,0.02,0.14,-10.03,23.4
17:32:09,-0.04,-0.08,-10.06,23.4
17:32:09,0.00,0.17,-10.06,23.4
17:32:09,0.00,0.15,-10.09,23.4
17:32:09,0.02,1.81,-10.23,23.4
17:32:09,-0.78,1.98,-10.44,23.4
17:32:09,-0.13,2.31,-10.04,23.4
17:32:09,2.46,3.34,-10.32,23.4
17:32:09,1.30,5.97,-10.67,23.4
17:32:09,1.26,4.52,-12.45,23.4
17:32:09,0.86,5.24,-8.84,23.4
17:32:09,-0.21,4.63,-9.40,23.4
17:32:09,0.80,4.36,-6.34,23.4
17:32:09,0.01,2.57,-6.72,23.4
17:32:09,-1.43,0.42,-11.71,23.4
17:32:09,-1.97,0.08,-6.27,23.4
17:32:09,-1.42,-0.29,-10.28,23.4
17:32:09,0.01,-1.85,-7.87,23.4
17:32:09,-0.05,-1.34,-8.85,23.4
17:32:09,-0.29,-2.47,-12.05,23.4
17:32:09,1.77,-2.83,-10.11,23.4
17:32:09,-0.45,-4.45,-12.76,23.4
17:32:09,0.08,-2.84,-11.51,23.4
17:32:09,-0.05,-4.11,-9.49,23.4
17:32:09,0.14,-3.80,-14.83,23.4
17:32:09,-0.12,-3.29,-17.58,23.4
17:32:09,0.04,-2.92,-9.12,23.4
17:32:09,0.30,-3.98,-8.63,23.4
17:32:09,0.10,-3.05,-9.78,23.4
17:32:09,0.29,-2.54,-9.82,23.4
17:32:09,0.51,-1.05,-9.99,23.4
17:32:09,0.24,-0.39,-10.02,23.4
17:32:09,0.44,-0.98,-10.06,23.4
17:32:09,0.16,-0.95,-9.90,23.4
17:32:09,0.41,-0.27,-10.01,23.4
17:32:09,0.03,-0.78,-9.90,23.4
17:32:09,0.50,-1.71,-9.38,23.4
17:32:09,0.83,0.04,-9.88,23.4
17:32:09,0.20,-1.13,-10.93,23.4
17:32:09,0.10,-1.68,-10.82,23.4
17:32:09,0.22,-2.13,-10.19,23.4
17:32:09,-0.78,-1.98,-12.32,23.4
17:32:09,-0.78,-3.84,-10.23,23.4
17:32:09,-0.48,-3.01,-10.11,23.4
17:32:09,-0.44,-4.35,-6.14,23.4
17:32:09,-0.53,-3.21,-10.41,23.4
17:32:09,-0.42,-3.59,-6.52,23.4
17:32:09,-0.83,-2.06,-12.42,23.4
17:32:09,0.11,-1.58,-16.11,23.4
17:32:09,0.34,-1.67,-11.07,23.4
17:32:09,-0.39,-1.12,-8.79,23.4
17:32:09,0.00,-0.19,-8.43,23.4
17:32:09,-0.33,0.40,-10.91,23.4
17:32:09,-1.02,1.28,-8.56,23.4
17:32:09,0.34,1.02,-4.43,23.4
17:32:09,-0.65,1.60,-6.76,23.4
17:32:09,0.40,2.73,-3.01,23.4
17:32:09,0.33,3.65,-15.23,23.4
17:32:09,0.43,3.79,-11.73,23.4
17:32:09,-0.50,4.78,-8.74,23.4
17:32:09,-0.13,4.85,-11.35,23.4
17:32:09,-0.26,4.12,-9.63,23.4
17:32:09,0.27,5.02,-9.71,23.4
17:32:09,0.18,4.54,-10.11,23.4
17:32:09,-0.19,1.08,-9.99,23.4
17:32:09,-0.11,3.99,-10.65,23.4
17:32:09,0.23,1.18,-10.33,23.4
17:32:09,0.57,1.74,-9.86,23.4
17:32:09,0.71,3.28,-9.23,23.4
17:32:09,0.91,0.96,-12.76,23.4
17:32:09,-0.65,1.22,-11.84,23.4
17:32:09,-0.82,2.04,-8.99,23.4
17:32:09,0.17,1.36,-6.77,23.4
17:32:09,0.07,1.09,-9.80,23.4
17:32:09,0.41,0.85,-10.25,23.4
17:32:09,1.80,1.39,-9.23,23.4
17:32:09,1.27,-0.58,-7.55,23.4
17:32:09,1.02,1.69,-11.83,23.4
17:32:09,0.30,-1.40,-16.94,23.4
17:32:09,0.39,-0.12,-13.74,23.4
17:32:09,-1.30,-0.83,-4.95,23.4
17:32:09,-1.41,-0.44,-14.64,23.4
17:32:09,-1.09,-3.47,-6.11,23.4
17:32:09,-0.97,-2.26,-9.34,23.4
17:32:09,-1.37,-3.57,-8.83,23.4
17:32:09,-1.42,-2.14,-9.80,23.4
17:32:09,-0.71,-2.62,-10.21,23.4
17:32:09,-0.58,-1.43,-9.70,23.4
17:32:09,-0.11,-1.80,-9.78,23.4
17:32:09,0.68,-0.57,-9.96,23.4
17:32:09,-1.12,-3.64,-10.21,23.4
17:32:09,0.39,-1.05,-10.26,23.4
17:32:09,0.04,-1.17,-9.78,23.4
17:32:09,-0.02,-1.59,-9.97,23.4
17:32:09,0.05,-1.99,-9.89,23.4
17:32:09,0.12,-2.04,-11.43,23.4
17:32:09,-0.09,-0.50,-7.83,23.4
17:32:10,-0.89,-1.30,-7.60,23.4
17:32:10,0.11,-0.43,-15.21,23.4
17:32:10,-0.21,0.61,-12.39,23.4
17:32:10,0.14,0.41,-7.44,23.4
17:32:10,-0.32,0.54,-10.14,23.4
17:32:10,0.46,-0.08,-4.08,23.4
17:32:10,0.37,0.44,-10.55,23.4
17:32:10,-0.83,1.56,-10.11,23.4
17:32:10,-0.42,2.11,-9.23,23.4
17:32:10,0.05,1.91,-10.17,23.4
17:32:10,0.29,2.32,-9.68,23.4
17:32:10,0.14,3.05,-10.61,23.4
17:32:10,0.27,2.37,-10.21,23.4
17:32:10,-0.35,2.17,-10.38,23.4
17:32:10,-0.16,1.18,-10.17,23.4
17:32:10,0.65,2.57,-10.40,23.4
17:32:10,0.24,1.29,-13.19,23.4
17:32:10,-0.11,1.45,-10.10,23.4
17:32:10,-0.18,2.86,-11.05,23.4
17:32:10,-0.46,0.68,-10.65,23.4
17:32:10,-0.36,2.32,-9.90,23.4
17:32:10,0.35,1.42,-10.46,23.4
17:32:10,1.11,1.44,-10.47,23.4
17:32:10,0.07,0.26,-3.91,23.4
17:32:10,0.55,0.79,-8.30,23.4
17:32:10,-0.05,0.00,-12.62,23.4
17:32:10,-0.54,-0.87,-10.35,23.4
17:32:10,-0.01,-0.58,-10.82,23.4
17:32:10,-1.28,-1.49,-7.74,23.4
17:32:10,-0.13,-1.73,-8.05,23.4
17:32:10,-0.47,-2.40,-12.54,23.4
17:32:10,-1.84,-1.29,-11.20,23.4
17:32:10,-0.27,-2.34,-11.19,23.4
17:32:10,0.53,-1.45,-9.63,23.4
17:32:10,-0.73,-2.85,-9.41,23.4
17:32:10,-0.45,-2.12,-10.06,23.4
17:32:10,0.03,-0.69,-10.01,23.4
17:32:10,-0.76,-2.83,-9.74,23.4
17:32:10,-0.55,-1.86,-10.10,23.4
17:32:10,-1.31,-1.52,-10.29,23.4
17:32:10,-0.35,-2.16,-9.52,23.4
17:32:10,0.09,-0.24,-12.54,23.4
17:32:10,0.11,-1.21,-11.07,23.4
17:32:10,-0.01,-2.25,-8.05,23.4
17:32:10,-0.94,-1.30,-11.16,23.4
17:32:10,-0.56,-1.28,-7.76,23.4
17:32:10,0.61,-0.42,-12.60,23.4
17:32:10,-0.36,-0.46,-9.99,23.4
17:32:10,-0.22,0.41,-12.55,23.4
17:32:10,0.37,0.84,-8.34,23.4
17:32:10,0.24,0.09,-9.45,23.4
17:32:10,0.42,1.78,-12.59,23.4
17:32:10,0.01,0.80,-8.80,23.4
17:32:10,1.14,1.21,-9.53,23.4
17:32:10,0.17,2.31,-10.95,23.4
17:32:10,-0.22,0.85,-9.81,23.4
17:32:10,0.27,2.63,-10.12,23.4
17:32:10,-0.57,2.25,-10.60,23.4
17:32:10,-0.12,1.38,-10.21,23.4
17:32:10,-0.60,1.44,-10.13,23.4
17:32:10,-0.16,0.73,-10.21,23.4
17:32:10,-0.30,0.56,-9.99,23.4
17:32:10,-0.25,0.29,-10.17,23.4
17:32:10,-0.18,0.30,-10.09,23.4
17:32:10,-0.13,0.32,-10.09,23.4
17:32:10,-0.01,0.02,-10.05,23.4
17:32:10,-0.11,0.15,-10.09,23.4
17:32:10,-0.10,0.06,-9.99,23.4
17:32:10,-0.16,-0.09,-9.99,23.4
17:32:10,-0.19,0.00,-10.00,23.4
17:32:10,0.05,-0.19,-10.13,23.4
17:32:10,0.08,-0.12,-9.97,23.4
17:32:10,-0.05,-0.08,-10.18,23.4
17:32:10,-0.05,0.09,-10.16,23.4
17:32:10,0.28,0.12,-10.06,23.4
17:32:10,0.05,0.13,-10.05,23.4
17:32:10,0.09,0.09,-10.11,23.4
17:32:10,-0.04,0.05,-10.07,23.4
17:32:10,0.50,-0.06,-10.01,23.4
17:32:10,0.59,0.06,-10.22,23.4
17:32:10,-0.51,-0.05,-10.18,23.4
17:32:10,0.43,0.26,-10.56,23.4
17:32:10,0.77,-0.63,-10.25,23.4
17:32:10,0.18,0.83,-11.80,23.4
17:32:10,0.45,0.82,-9.52,23.4
17:32:10,-0.10,1.23,-10.95,23.4
17:32:10,-1.41,2.01,-8.79,23.4
17:32:10,-0.28,1.11,-14.90,23.4
17:32:10,-1.00,0.80,-13.22,23.4
17:32:10,-0.88,0.08,-11.36,23.4
17:32:10,-2.39,0.36,-9.82,23.4
17:32:10,0.04,0.39,-8.74,23.4
17:32:10,-0.17,0.07,-8.94,23.4
17:32:10,-0.39,-0.11,-8.96,23.4
17:32:10,-0.54,0.06,-9.45,23.4
17:32:10,0.12,-0.12,-9.97,23.4
17:32:10,0.38,-0.33,-9.10,23.4
17:32:10,0.57,-0.17,-10.74,23.4
17:32:10,-0.56,-0.38,-11.13,23.4
17:32:10,-0.49,-0.32,-9.93,23.4
17:32:11,-0.43,-0.38,-10.25,23.4
17:32:11,-0.29,0.04,-9.55,23.4
17:32:11,0.03,-0.43,-9.90,23.4
17:32:11,0.05,-0.08,-10.20,23.4
17:32:11,-0.18,-0.21,-9.49,23.4
17:32:11,0.06,-0.68,-10.08,23.4
17:32:11,-0.01,-0.39,-9.84,23.4
17:32:11,-0.40,-0.39,-9.96,23.4
17:32:11,-0.22,-0.43,-9.83,23.4
17:32:11,0.10,0.26,-10.13,23.4
17:32:11,-0.05,0.16,-10.08,23.4
17:32:11,-0.09,0.14,-10.11,23.4
17:32:11,-0.03,0.03,-10.04,23.4
17:32:11,-0.16,0.10,-10.05,23.4
17:32:11,0.03,0.04,-9.94,23.4
17:32:11,-0.07,0.12,-10.01,23.4
17:32:11,-0.06,0.06,-9.95,23.4
17:32:11,0.15,-0.02,-10.03,23.4
17:32:11,-0.19,0.10,-10.01,23.4
17:32:11,0.00,0.04,-10.21,23.4
17:32:11,-0.04,0.16,-9.98,23.4
17:32:11,-0.07,0.04,-10.08,23.4
17:32:11,-0.02,0.07,-10.02,23.4
17:32:11,0.02,0.12,-10.15,23.4
17:32:11,-0.09,-0.05,-10.06,23.4
17:32:11,-0.03,-0.01,-10.08,23.4
17:32:11,-0.08,0.04,-10.04,23.4
17:32:11,-0.01,0.06,-10.03,23.4
17:32:11,0.11,0.22,-10.10,23.4
17:32:11,0.15,0.18,-10.07,23.4
17:32:11,-0.17,-0.10,-10.03,23.4
17:32:11,-0.13,0.00,-10.09,23.4
17:32:11,0.06,-0.02,-10.04,23.4
17:32:11,0.05,0.15,-10.14,23.4
17:32:11,-0.07,0.12,-10.03,23.4
17:32:11,-0.05,0.10,-9.95,23.4
17:32:11,0.05,0.03,-10.04,23.4
17:32:11,-0.11,0.04,-10.07,23.4
17:32:11,0.02,0.15,-9.99,23.4
17:32:11,-0.01,0.01,-10.10,23.4
17:32:11,-0.02,0.10,-10.07,23.4
17:32:11,-0.12,0.07,-10.00,23.4
17:32:11,-0.08,0.08,-10.05,23.4
17:32:11,-0.04,0.07,-9.99,23.4
17:32:11,0.04,0.04,-10.02,23.4
17:32:11,-0.06,0.07,-10.00,23.4
17:32:11,-0.02,0.08,-10.06,23.4
17:32:11,-0.06,0.11,-10.09,23.4
17:32:11,-0.01,0.10,-10.05,23.4
17:32:11,-0.10,0.09,-10.01,23.4
17:32:11,0.01,0.15,-10.06,23.4
17:32:11,0.01,0.04,-9.99,23.4
17:32:11,-0.11,0.05,-10.17,23.4
17:32:11,-0.05,0.13,-10.21,23.4
17:32:11,-0.17,0.09,-10.07,23.4
17:32:11,0.06,0.04,-10.15,23.4
17:32:11,0.00,0.05,-10.07,23.4
17:32:11,0.01,-0.03,-10.03,23.4
17:32:11,-0.05,0.11,-10.03,23.4
17:32:11,-0.20,0.09,-10.01,23.4
17:32:11,-0.08,0.06,-10.11,23.4
17:32:11,-0.08,0.15,-10.18,23.4
17:32:11,-0.06,0.10,-10.09,23.4
17:32:11,0.02,0.15,-10.08,23.4
17:32:11,-0.03,0.21,-10.12,23.4
17:32:11,-0.04,0.06,-9.98,23.4
17:32:11,0.03,0.15,-9.96,23.4
17:32:11,0.06,0.09,-10.10,23.4
17:32:11,0.03,0.17,-9.96,23.4
17:32:11,0.02,0.08,-9.98,23.4
17:32:11,0.00,0.15,-10.03,23.4
17:32:11,-0.02,0.20,-10.07,23.4
17:32:11,-0.11,-0.03,-10.00,23.4
17:32:11,-0.04,0.08,-10.10,23.4
17:32:11,-0.04,0.06,-10.05,23.4
17:32:11,-0.09,0.00,-10.06,23.4
17:32:11,-0.08,0.00,-10.02,23.4
17:32:11,0.10,0.19,-10.04,23.4
17:32:11,-0.02,0.12,-10.07,23.4
17:32:11,-0.07,0.08,-10.00,23.4
17:32:11,0.03,0.04,-10.08,23.4
17:32:11,-0.04,0.10,-10.03,23.4
17:32:11,-0.13,0.14,-10.03,23.4
17:32:11,-0.05,0.01,-10.08,23.4
17:32:11,-0.10,0.08,-10.03,23.4
17:32:11,-0.06,0.06,-10.07,23.4
17:32:11,-0.03,0.05,-10.11,23.4
17:32:11,0.01,0.03,-10.10,23.4
17:32:11,-0.13,0.12,-9.95,23.4
17:32:11,-0.59,0.19,-9.97,23.4
17:32:11,-0.17,0.13,-9.99,23.4
17:32:11,-0.05,0.12,-10.09,23.4
17:32:11,-0.05,0.02,-9.99,23.4
17:32:11,-0.10,0.07,-10.14,23.4
17:32:11,-0.02,0.07,-10.03,23.4
17:32:11,0.03,0.07,-10.16,23.4
17:32:11,-0.06,0.16,-10.09,23.4
17:32:11,-0.06,0.10,-10.09,23.4
17:32:11,0.01,0.05,-10.03,23.4
17:32:11,-0.09,0.15,-9.99,23.4
17:32:11,0.06,0.13,-10.07,23.4
17:32:12,0.02,0.05,-10.00,23.4
17:32:12,-0.11,0.07,-10.09,23.4
17:32:12,-0.01,0.02,-10.07,23.4
17:32:12,-0.14,0.04,-9.99,23.4
17:32:12,-0.15,0.08,-10.03,23.4
17:32:12,0.07,0.12,-10.10,23.4
17:32:12,-0.05,0.11,-10.07,23.4
17:32:12,-0.10,0.00,-10.09,23.4
17:32:12,-0.03,0.09,-10.13,23.4
17:32:12,-0.06,0.15,-10.02,23.4
17:32:12,0.05,0.17,-10.05,23.4
17:32:12,-0.04,0.17,-10.09,23.4
17:32:12,-0.03,0.00,-9.97,23.4
17:32:12,-0.09,0.12,-10.02,23.4
17:32:12,-0.06,0.13,-10.02,23.4
17:32:12,-0.07,0.00,-10.08,23.4
17:32:12,0.05,0.01,-9.96,23.4
17:32:12,-0.02,0.04,-10.17,23.4
17:32:12,0.03,0.05,-10.05,23.4
17:32:12,-0.03,0.13,-10.01,23.4
17:32:12,-0.04,0.12,-10.11,23.4
17:32:12,-0.06,0.17,-10.09,23.4
17:32:12,0.04,0.22,-10.11,23.4
17:32:12,-0.02,0.14,-10.08,23.4
17:32:12,0.01,0.10,-10.07,23.4
17:32:12,-0.07,0.25,-10.10,23.4
17:32:12,-0.01,0.01,-10.06,23.4
17:32:12,0.05,0.13,-10.04,23.4
17:32:12,-0.08,0.17,-10.12,23.4
17:32:12,0.00,0.00,-10.09,23.4
17:32:12,0.04,0.02,-10.03,23.4
17:32:12,0.01,0.14,-10.07,23.4
17:32:12,0.00,0.10,-9.95,23.4
17:32:12,-0.18,0.03,-10.05,23.4
17:32:12,0.03,0.01,-10.09,23.4
17:32:12,0.01,0.08,-10.06,23.4
17:32:12,-0.06,0.09,-10.09,23.4
17:32:12,-0.11,0.08,-10.07,23.4
17:32:12,-0.09,0.01,-10.04,23.4
17:32:12,0.01,0.08,-10.01,23.4
17:32:12,-0.10,0.07,-10.00,23.4
17:32:12,-0.14,-0.05,-10.04,23.4
17:32:12,0.04,0.04,-10.11,23.4
17:32:12,-0.05,0.10,-10.11,23.4
17:32:12,0.01,0.04,-10.10,23.4
17:32:12,-0.15,0.06,-10.04,23.4
17:32:12,-0.02,0.12,-10.07,23.4
17:32:12,-0.03,0.05,-10.14,23.4
17:32:12,-0.04,0.06,-10.00,23.4
17:32:12,-0.07,0.06,-10.06,23.4
17:32:12,-0.13,0.07,-10.10,23.4
17:32:12,0.00,0.07,-10.18,23.4
17:32:12,-0.03,0.11,-10.08,23.4
17:32:12,0.05,0.10,-10.05,23.4
17:32:12,-0.60,0.08,-10.07,23.4
17:32:12,-0.04,0.10,-10.10,23.4
17:32:12,-0.08,0.18,-10.11,23.4
17:32:12,-0.01,0.23,-10.05,23.4
17:32:12,-0.01,0.07,-10.07,23.4
17:32:12,0.00,0.08,-10.11,23.4
17:32:12,0.06,0.05,-10.11,23.4
17:32:12,0.08,0.16,-10.10,23.4
17:32:12,-0.06,0.08,-10.00,23.4
17:32:12,-0.08,0.06,-10.14,23.4
17:32:12,0.07,0.04,-10.11,23.4
17:32:12,0.03,0.10,-10.08,23.4
17:32:12,0.01,0.17,-10.03,23.4
17:32:12,-0.05,0.10,-10.10,23.4
17:32:12,-0.06,0.05,-9.95,23.4
17:32:12,-0.03,0.13,-10.01,23.4
17:32:12,-0.03,0.12,-10.16,23.4
17:32:12,0.04,0.15,-9.93,23.4
17:32:12,0.04,-0.01,-9.94,23.4
17:32:12,-0.16,0.13,-10.05,23.4
17:32:12,-0.03,0.10,-10.03,23.4
17:32:12,0.00,0.12,-10.09,23.4
17:32:12,-0.06,0.09,-10.04,23.4
17:32:12,-0.09,0.03,-10.07,23.4
17:32:12,0.01,0.04,-10.05,23.4
17:32:12,0.06,0.09,-10.10,23.4
17:32:12,0.00,0.06,-10.16,23.4
17:32:12,-0.04,0.07,-10.04,23.4
17:32:12,0.03,0.17,-10.03,23.4
17:32:12,0.01,0.16,-10.07,23.4
17:32:12,-0.16,0.08,-10.11,23.4
17:32:12,-0.01,0.03,-10.00,23.4
17:32:12,-0.01,0.05,-10.07,23.4
17:32:12,-0.11,0.10,-10.02,23.4
17:32:12,-0.14,0.05,-10.10,23.4
17:32:12,-0.02,0.14,-10.06,23.4
17:32:12,0.09,0.07,-10.16,23.4
17:32:12,-0.03,0.03,-10.01,23.4
17:32:12,0.02,0.05,-10.07,23.4
17:32:12,-0.09,0.10,-10.15,23.4
17:32:12,-0.04,-0.04,-10.05,23.4
17:32:12,-0.10,-0.06,-10.02,23.4
17:32:12,-0.03,0.09,-10.09,23.4
17:32:12,-0.03,0.07,-10.08,23.4
17:32:12,-0.16,0.03,-10.03,23.4
17:32:12,-0.04,0.11,-10.11,23.4
17:32:13,-0.07,0.04,-10.08,23.4
17:32:13,0.01,0.12,-10.02,23.4
17:32:13,-0.01,0.05,-9.99,23.4
17:32:13,-0.12,0.13,-10.13,23.4
17:32:13,-0.05,0.12,-10.09,23.4
17:32:13,-0.03,0.10,-10.04,23.4
17:32:13,0.02,0.18,-10.09,23.4
17:32:13,-0.12,0.05,-10.17,23.4
17:32:13,-0.03,0.03,-10.12,23.4
17:32:13,-0.01,0.07,-10.06,23.4
17:32:13,-0.04,-0.03,-10.11,23.4
17:32:13,-0.07,0.09,-10.08,23.4
17:32:13,0.02,0.16,-10.19,23.4
17:32:13,-0.08,0.12,-10.05,23.4
17:32:13,-0.15,0.08,-10.05,23.4
17:32:13,-0.11,0.06,-10.10,23.4
17:32:13,-0.16,0.06,-10.10,23.4
17:32:13,0.00,0.09,-10.03,23.4
17:32:13,0.04,0.08,-10.07,23.4
17:32:13,-0.03,0.00,-9.97,23.4
17:32:13,0.02,0.06,-10.05,23.4
17:32:13,-0.15,0.10,-10.07,23.4
17:32:13,0.03,0.05,-10.04,23.4
17:32:13,-0.11,0.05,-10.08,23.4
17:32:13,0.01,0.08,-10.14,23.4
17:32:13,-0.10,0.15,-10.14,23.4
17:32:13,-0.05,0.19,-10.00,23.4
17:32:13,0.00,0.20,-10.04,23.4
17:32:13,0.02,0.05,-10.06,23.4
17:32:13,0.01,0.10,-9.99,23.4
17:32:13,0.01,0.13,-10.07,23.4
17:32:13,-0.03,0.15,-10.11,23.4
17:32:13,-0.05,0.11,-10.03,23.4
17:32:13,-0.11,0.20,-10.13,23.4
17:32:13,-0.11,0.14,-10.01,23.4
17:32:13,-0.02,0.05,-10.04,23.4
17:32:13,-0.01,-0.01,-9.98,23.4
17:32:13,-0.03,0.11,-10.14,23.4
17:32:13,-0.13,0.14,-10.09,23.4
17:32:13,-0.13,0.15,-10.00,23.4
17:32:13,0.06,0.01,-10.13,23.4
17:32:13,-0.11,0.14,-10.07,23.4
17:32:13,0.04,0.07,-9.98,23.4
17:32:13,-0.06,0.14,-10.01,23.4
17:32:13,0.02,0.13,-10.11,23.4
17:32:13,-0.05,0.14,-10.11,23.4
17:32:13,0.06,0.03,-10.08,23.4
17:32:13,-0.12,0.04,-10.03,23.4
17:32:13,0.03,0.15,-10.12,23.4
